"","id_user","post"
"401",1,"jajajaajajajajajajaajjajaja xD  CDSM Fraiderson FD Black"
"402",1,"v cosas que hacen xd"
"403",1,NA
"404",1,"Esto sí que es un buen mensaje  no olvides compartir"
"405",1,"Xavier Young"
"406",1,"3 Momento emotivo en Fukkatsu no FA ver si adivinan Cual es el tono del cel de KrillinCyborg Franky OP"
"407",1,"hahahahahahaha cdlm que bueno XDD"
"408",1,"Jajajaj buenísimoMIRA TAMBIÉN ESTE VIDEO https//wwwyoutubecom/watchv1nbAqGYGTtUNO OLVIDES DARLE LIKE A LA PÁGINA PARA MÁS VIDEOS"
"409",1,"lol cute duck enjoying"
"410",1,"jaja un troll en patineta"
"411",1,"Recuerden que las apariencias engañan"
"412",1,"El brazalete hermano"
"413",1,"Matt Kemp retó al boricua Yadier Molina y pagó el precio TheBest MLB"
"414",1,NA
"415",1,"What happens when you ask kids to beat a girl / Lo que pasa cuando le pides a un niño que le pegue a una niñaADORABLE 3Like our page  MiTu Network"
"416",1,"Mientras más aprendamos REALMENTE que éste es el único camino más rápido saldremos adelante como planeta"
"417",1,"      "
"418",1,NA
"419",1,"alkjslaKJSLKJSlkjsALKJSalkjsALKSJKL el de Cristo xD  Javier Alexander Amanda Vergara Edel Alberto Hernandez Rodrigues Simon Fajardo Freites"
"420",1,"Cosas que pasan"
"421",1,"This cat doesn't give a shit"
"422",1,"wwwlabioguiacom"
"423",1,"MotivationalMonday"
"424",1,NA
"425",1,"Chile presentó en la Expo Milán al pisco y la quinua como productos de bandera pero ellos no son los culpables Los culpables tienen nombre y apellido Y para colmo de males los premian "
"426",1,"Unique  Creative Bookshelf Ideas"
"427",1,"Así ves España según de dónde seasVía Así va España http//wwwasivaespanacom/otros/espanasegunquienlamire"
"428",1,NA
"429",1,"Hermanos mayores "
"430",1,"Wonder of nature Giant Leatherback Sea Turtle"
"431",1,"No solo lo dice un historiador Ysrrael Camero sino quien además trabajó en la Biblioteca de ese Liceo por aaaaaañoooossss Que terrible más que la mentira es el descaro como si la gente fuera tonta o como si no existiera memoria colectiva"
"432",1,"POR MI MADRE La mentira oficial http//owly/PewR4"
"433",1,"Los tipos duros y maduros siguen teniendo su atractivo Feliz cumpleaños Sylvester Stallone Te tenemos en la mira "
"434",1,"THIS vamos aprendiendo"
"435",1,NA
"436",1,"jajajajajajajaja Buenos Días XD"
"437",1,"El amor de rose vthe zombie cat"
"438",1,"Tiger  3"
"439",1,NA
"440",1,"Himno Nacional de Estados Unidos entonado durante la celebración del Día de la Independencia en la ciudad de Nueva York Impresionantes imágenes"
"441",1,NA
"442",1,"oMatthew AlbaneseMatthew Albanesehttp//wwwmatthewalbanesecom/"
"443",1,NA
"444",1,NA
"445",1,NA
"446",1,"gracias por volver Demetrio Tinieblas"
"447",1,"Giovanni"
"448",1,"1912 Ukelelo wwwukelelocom ukelelomag"
"449",1,NA
"450",1,"Rosa Elena Alvarez hay que verlo juntas "
"451",1,NA
"452",1,"Cuánto Cobra un Community Manager Los resultados de la infografía son dados por las respuestas de un pequeño grupo de personas a una oferta laboral Si deseas colaborar ampliando la muestra llena la siguiente encuesta http//googl/forms/j3vf6yIQNR"
"453",1,NA
"454",1,"When an old man died in the geriatric ward of a nursing home in an Australian country town it was believed that he had nothing left of any valueLater when the nurses were going through his meager possessions They found this poem Its quality and content so impressed the staff that copies were made and distributed to every nurse in the hospitalOne nurse took her copy to Melbourne The old man's sole bequest to posterity has since appeared in the Christmas editions of magazines around the country and appearing in mags for Mental Health A slide presentation has also been made based on his simple but eloquent poemAnd this old man with nothing left to give to the world is now the author of this 'anonymous' poem winging across the InternetCranky Old ManWhat do you see nurses     What do you seeWhat are you thinking   when you're looking at meA cranky old man      not very wiseUncertain of habit         with faraway eyesWho dribbles his food      and makes no replyWhen you say in a loud voice  'I do wish you'd try'Who seems not to notice   the things that you doAnd forever is losing         A sock or shoeWho resisting or not     lets you do as you willWith bathing and feeding    The long day to fillIs that what you're thinking Is that what you seeThen open your eyes nurse you're not looking at meI'll tell you who I am      As I sit here so stillAs I do at your bidding     as I eat at your willI'm a small child of Ten  with a father and motherBrothers and sisters      who love one anotherA young boy of Sixteen     with wings on his feetDreaming that soon now      a lover he'll meetA groom soon at Twenty    my heart gives a leapRemembering the vows   that I promised to keepAt TwentyFive now     I have young of my ownWho need me to guide    And a secure happy homeA man of Thirty       My young now grown fastBound to each other    With ties that should lastAt Forty my young sons  have grown and are goneBut my woman is beside me   to see I don't mournAt Fifty once more  Babies play 'round my kneeAgain we know children     My loved one and meDark days are upon me     My wife is now deadI look at the future      I shudder with dreadFor my young are all rearing    young of their ownAnd I think of the years    And the love that I've knownI'm now an old man        and nature is cruelIt's jest to make old age        look like a foolThe body it crumbles    grace and vigour departThere is now a stone    where I once had a heartBut inside this old carcass  A young man still dwellsAnd now and again      my battered heart swellsI remember the joys       I remember the painAnd I'm loving and living        life over againI think of the years all too few    gone too fastAnd accept the stark fact    that nothing can lastSo open your eyes people        open and seeNot a cranky old man Look closer     see       MERemember this poem when you next meet an older person who you might brush aside without looking at the young soul within We will all one day be there tooPLEASE SHARE THIS POEMThe best and most beautiful things of this world can't be seen or touched They must be felt by the heart"
"455",1,"Si les gusta la literatura inglesaespecíficamente del género de romanticismoy lo mezclan con terror del siglo XIX sumandole unos actores que se la comen Entonces tienen que ver esta serieestoy totalmente enviciadales dejo el introsolo con el intro ya dan ganas de devorarla"
"456",1,NA
"457",1,"cv"
"458",1,NA
"459",1,"v jhon030"
"460",1,"Un dia de practica en casero normalito pues con mi peor de las fachas XD"
"461",1,NA
"462",1,NA
"463",1,"Con motivo de celebrar los 25 años del Festival Nuevas Bandas FNB Patrimonio Cultural del Municipio Chacao la Sala Cabrujas se convertirá en el set de una entrevista íntima y directa que le realizará el destacado periodista Oscar Medina al Presidente de la FNB Félix Allueva con entrada libreLa gestión del rock Todo lo que quisiste saber sobre Félix Allueva y nunca te atreviste a preguntar es el nombre de este encuentro en el que no se ocultará nada según palabras del propio AlluevaEl público podrá participar mañana martes a las 7 pm en la Sala Cabrujas 3era avenida de Los Palos Grandes con avenida Francisco de Miranda CC El Parque"
"464",1,"http//wwwthinkgeekcom/product/iiur/ Y uno aqui con solo patria en los bolsillos"
"465",1,"Un beso tuyo es como mi medicina"
"466",1,"Oh chile oh"
"467",1,"Esta rola me recuerda a Pachamama Tours  jeje "
"468",1,""
"469",1,"Niños huerfanos de Uganda Africa bailan en esté hermoso video por su propia causa Esta zona ha sido devastada por la guerra y la enfermedad y es increible ver la gran  energía y luz de estos niños  que  hermoso ejemplo A través de esta fundación todos podemos ayudar apadrinando a uno de ellos o incluso tambien con nuestro tiempo Toda la información en wwwwatotocom compartan    African orphaned children of Uganda Africa danced in this beautiful video for its own sake  This place has been devastated by war and disease and is amazing to see the great energy of these children beautiful example   through this foundation we can all help by sponsoring one of them or also with our time  For more information you can go to wwwwatotocom  share "
"470",1,"jajajajaja"
"471",1,"VIDEO Soltero y Casadojajajajajajano paras de reir con esta comparativa "
"472",1,"Así estamos en mi casa ahora mismohttp//wwwvayagifcom/172876/tuahoraqueestanempezandoasubirlastemperaturas"
"473",1,"buenas noches a todos  tal vez ya lo vieron pero aqui se los comparto jejeje me dio justo en mi infancia 3"
"474",1,"Dragón Ball Super  1er capítuloSígueme en Twitter https//twittercom/Fafhoo"
"475",1,NA
"476",1,"Mario Silva le responde a Vanessa Senior Video Bomba v"
"477",1,"Alexandra Gabriela"
"478",1,"Tu y yo así hasta viejitos Comparte si te gustaria llegar a esa edad con alguien especial etiqueta con quien /Suscribete aqui Jacc Corona para ver más vídeos así"
"479",1,NA
"480",1,"Oh and he also saved the auto industry stabilized the housing market and oversaw the expansion of marriage equality to the entire nationImage by Occupy Democrats LIKE our page for more"
"481",1,NA
"482",1,"Non comments Enjoy Moms  pets  friendly Namast "
"483",1,NA
"484",1,"el propio viejo lacra vacilando  y y y "
"485",1,"Se hacen llavesBuen día señor vengo a que me haga la llave de la felicidad"
"486",1,"Noi oggi ci potremmo accontentare di una chiave per stare al fresco ma sappiamo che Mafalda Oficial ha sempre in testa un bene più grande "
"487",1,NA
"488",1,"Lo que hacen los padres 3Síguenos enTwitter  https//twittercom/ZZRadioInstagram  http//instagramcom/zzradio"
"489",1,NA
"490",1,"impresionante tributo al rey del pop"
"491",1,"guá  no tenía ni idea"
"492",1,"Her response to the haters is perfect"
"493",1,NA
"494",1,"Mira el video y entérate de lo que sucede con nuestra harina Únete al cambio Cambia Venezuela http//googl/yuhnOv"
"495",1,NA
"496",1,"Por favor dedicarle dos minutos a ver este video"
"497",1,NA
"498",1,"No puedo dejar de ver este video "
"499",1,"mi felicidad José Miguel Guerrero Bandres jajajajaja"
"500",1,"Doritos de 5 kg"
"501",1,"Para divertirnos un rato a quien su mascota ve la televisión y presta mucha atención a lo que ve o hace algo parecido a lo que hace un humano y te hace reir o decir un ooooohhh jejejeje"
"502",1,"I love BoxingDon't disturb me"
"503",1,NA
"504",1,"Quien ya ha visto el primer capítuloQue te parecióSi no lo ha visto aun véalaSaludos"
"505",1,"Intento fallido de volar el drone numero 1"
"506",1,"Jared J Pimienta Fotografia"
"507",1,"Filmmaker Mark Neveldine in action Brandon Trost too as support D"
"508",1,"Jajajajajajajajaj lloré de risa"
"509",1," The Best Of DeviantArt"
"510",1,NA
"511",1,"Pero ella no se echo polvo jajajaVideo https//youtube/CHs08p1uTMwUnete  Juan Salazar"
"512",1,NA
"513",1,"Firas Salloum"
"514",1,NA
"515",1,"Superheroes in The sixteenth century"
"516",1,NA
"517",1,"Best Save in history  Finishing the race on his knees  WHAAAT "
"518",1,NA
"519",1,"Que cosita más linda"
"520",1,"Desclasados por doquier"
"521",1,"vl"
"522",1,"LOL"
"523",1,"Gracias Athena por la crisis Tío Noriaki"
"524",1,NA
"525",1,"Sabías que El 04 de Julio de 1912 en Argentina se institucionaliza el Movimiento Scout"
"526",1,"Miguel"
"527",1,NA
"528",1,"De ser esto cierto lamentaría mucho la forma en la que juegan con la necesidad de las personas a cambio de mantener una imagen política y una tendencia que en realidad no se sustenta en mayoría Pero peor aún me dolería más ver la sumisión de un pueblo con tanto potencial"
"529",1,"Así siguen mintiendo a un noble pueblo en emergencia Que sepa el régimen que lo seguiremos acompañando y el 6D le dará una lección de democracia y LIBERTAD como hace 204 años LiberemosAVenezuela"
"530",1,"ÍMPETU"
"531",1,"SOY LATINA DONDE ESTÁ EL SABOR Y LAS MUJERES MÁS BELLAS VAYALO"
"532",1,"UH AH"
"533",1,"Ni idea de si es real pero qué gracioso de ser cierto "
"534",1,"BOMBAZO Ex trabajador de la Conmebol acusa que Chile iba a salir campeón porque había comprado la Copa América"
"535",1,"Ja Y el del Venezolano que es 1349 Euros que seremos"
"536",1,"ReaccionaEs hora de cambiar las cosashttp//hartosorg/participahtml"
"537",1,NA
"538",1,"Esto esta peor que las caricaturas de media noche de latele en 2001"
"539",1,"FVF  El periodista y exjugador Tony Carrasco anuncia su candidatura a la presidencia de la FVF  El periodista Tony Carrasco anunció a través de su programa Entrevistas con el Deporte que se lanzará a la candidatura por la presidencia de la Federación Venezolana de Fútbol FVFSus primeras declaraciones fueron He decidido postularme a la presidencia de la Federación Venezolana de Fútbol FVF para ello conformaremos un grupo de trabajo joven dinámico y profesionales en cada una de las áreas de la federación y que hayan sido exjugadores con imagen y sobre todo honestosEvitar caer en los errores del pasado escandalos de la FVF y no contaminarse con la corrupción de la FIFA con la firme promesa de que Venezuela esté en un Mundial y si en ese período no se logra el objetivo nos retiraremosAsí lo anunció antes del programa el periodistafuente  wwwovaciondeportescom"
"540",1,NA
"541",1,"Matthew The Stinger Webber is a trick shot PRODIGY Message me YOUR trick shots http//bitly/1HvVzUn"
"542",1,""
"543",1,"Incredibili"
"544",1,NA
"545",1,NA
"546",1,NA
"547",1,NA
"548",1,"Hahaha"
"549",1,"Can you tell the time  video from Gatland's Gags  Giggleshttp//9gagcom/gag/a7b7VNbreffbp"
"550",1,"para todos los que tuvimos ese deseo frustrado zapatos con lucesitas para adultos XD"
"551",1,"Pair brilliant footwork with a marvelous glowTokyo Otaku Mode Youtube Channel is here  https//otakumodecom/fb/5pd"
"552",1,NA
"553",1,"Elizabeth Linarez xDEs de ahí"
"554",1,"I'm never in the picture"
"555",1,NA
"556",1,"Carlos David Jhoselyn Angulo"
"557",1,"Uptown Funk Voldemort Por bitly/KFaceTV"
"558",1,NA
"559",1,"This is why you can't be nice"
"560",1,"Jajjajaja que éxito "
"561",1,"Restaurante entretiene a comensales con hologramas mientras esperan"
"562",1,NA
"563",1,"What are the Minions cooking up TopChef soccer and more with the new XFINITY X1Dont miss the Minions movie premiere in theaters July 10"
"564",1,"que lindo"
"565",1,"CAN'T STOP WATCHING"
"566",1,"Verguenza pura "
"567",1,"La verdad del Campeón de la copa américaComparte si estas de acuerdo"
"568",1,NA
"569",1,"Muchos jóvenes no saben quién es él solo les digo que no hubo y creo que no habrá otro arquero que se atreva a hacer lo que este grande del arco hacía Cuando salia jugando era capaz de llegar al otro lado de la cancha con el balón en sus pies Les dejo una recopilación"
"570",1,NA
"571",1,NA
"572",1,"Demasiado Hermoso Talento Venezolano "
"573",1,"BabyGrootIncluye la Mecetita de Barro"
"574",1,NA
"575",1,NA
"576",1,NA
"577",1,"Una clave muy buena para tener nuestra felicidad"
"578",1,NA
"579",1,"Este Jueves 09 de Julio Wayra presenta  CCS EMPRENDE MUSIC edición Desorden PúblicoEntrada solo previo registroATENCIÓN WayraVe se viene con la primera edición del CCS EMPRENDE MUSIC edición Desorden Público será el jueves 09 de julio a partir de las 0600 PM en los espacios de la Academia Wayra Tenemos 30 invitaciones especiales Si eres emprendedor registrate en este link http//tinyurlcom/prs5h6l y completa el formulario si llenas los requisitos podrías ser uno de los 30 invitados CCS EMPRENDE MUSIC es un concierto acústico con un formato único en el cual a través del storytelling el artista cuenta su historia de emprendimiento entre sus canciones inspirando a los invitados con relatos realesInfo Wayrave y PagoFlash"
